9SIA1K643P1589,23H-000F-00007,2/28/2017 1:13:15 PM,Patrick M.,Doesn't Work in Linux,1, None, Not supported,,None,None
9SIA4UB1UP6006,23H-000Y-00024,3/6/2015 7:47:34 PM,Joshua T.,Two and they are too light to be paperweights even when combined :{,1," When it isn't buzzing or picking up radio feed, it works wonderfully."," I can't get rid of the buzzing and feedback this thing picks up.  It isn't my drivers, and it isn't my system.  It only happens when I am trying to use it.  When I touch the usb part, it picks up multiple radio waves.  If I even touch it when plugged in, it gets even louder.  I can't play games with sound on because there is such heavy feedback.  I have two of these, both do the same thing..."," The item is pretty generic and I can't even find a support page for it even on the Tonstep website.  The card is basic...so basic it runs off of pretty generic drivers and those alone are faulty enough.  I wish I had saved money and went a little higher for one that wasn't generic like this.  Two of them...but they do their job when u can manage to get around the feedback.  It is fine sometimes, other times it picks up feedback like there is no tomorrow!",None,None
9SIA4UB1UP6006,23H-000Y-00024,10/25/2014 7:59:59 PM,Anonymous,Backwards,4, works exactly as described., worth buying if you have the right headset,,None,None
9SIA4UB1UP6006,23H-000Y-00024,9/8/2014 1:38:47 PM,Benjamin H.,,5, The mini usb external sound card works exactly as stated.  I could not be more pleased., None,,0,1
9SIA2F83MX8485,29-102-053,9/22/2016 11:04:51 PM,Anonymous,Problem x2,1, Notta, My wife says it sounds like an old FM car radio slightly out of tune," I got the first one, it broke up bad. Two weeks later I got a replacement, sounded bad.FYI; Original mother board audio was clear, just has limited volume. This audio was garbled and the louder it was played, the worse it got.I only hope that I've had the worst possible experience with Sound blaster, because I think they have earned their good name as a pioneer, they must have done something right.",0,5
9SIA2F83MX8485,29-102-053,6/7/2016 3:30:52 PM,Alexander T.,Buggy... (But now fixed!),5," Sound quality is very good,  much much more power and clarity than the on-board physically small so it doesn't hurt my airflow."," Update:  This was resolved.  Leaving it here in case anyone else runs into this issue though; see Other notes.Seems to, completely at random, decide to forget how stereo sound works.  The left channel will come out of the right, and the right channel will come out of both.  I thought maybe it was my headphones at first, but it is not.  Same thing happens on speakers, headphones, earbuds, everything.  Headphone port on the card, headphone port on my front panel header.  It is NOT hardware related.   The absolute worst possible thing for gaming.  I bought this for gaming.  Quality control needs to be fired and replaced."," AMENDMENT:  from 1 star to 5.I had been living with this issue the last month or so and just re-initializing the driver when it happened once a day or so, then decided to actually try and fix it.  It turns out, all I had to do was go into the sound settings in Microsoft, which apparently were set to 5.1 instead of Stereo.  (Right click Windows Sound icon, Playback Devices, Configure).  Because I had the Creative sound settings on Stereo, and the Windows on 5.1, it was basically just confusing my sounds.So yeah, excellent sound quality, SIGNIFICANTLY more power than on-board for driving my bigger headphones, software suite is pretty decent as well.",7,7
9SIA2F83MX8485,29-102-053,2/12/2016 10:55:19 AM,cynthia r.,"good card, cheap Dolby fix.",4, 5.1 threw rca cables work. you need a amp with multi  ch input for that option. optical / input work," optical like to go to  digital 3/2.1 instead of 5.1  CBS played the super bowl with digital Dolby 5.1. this card comes close, but things you watch or listen isn't Dolby %.1, only simulated pcm 5.1",,1,6
9SIA2F83MX8485,29-102-053,1/22/2016 4:04:14 PM,Michael O.,Friggin Awesome,5, Price cheaper being it's OEM," None, nada"," My old sound card (x-fi xtreme gamer) finally went out. I figured I would then try onboard sound since I never had tried it before and thought maybe it would be good enough. It wasn't. The punch and fidelity I was used to was gone and my ears did not like the change. For those who say onboard sound is as good as a good sound card, better check your ears. This was especially evident to me who is someone who has always had a sound card. Well after this experience I knew I was getting another sound card, now which one. I wasn't going to go down or stay the same with what I previously had so the Blaster Z was pretty much the choice for me. Saw this OEM one here on Newegg that would save me a few bucks from the retail one so I got it. My ears are happy again getting back off my inferior onboard sound to a quality sound card. The software is also much better than the old Creative x-fi software. More streamlined and modern looking. All in all I'm pretty happy with this purchase.",5,7
9SIA67038S6450,1B4-00M2-003V3,1/5/2017 6:39:07 AM,Yuejia S.,Not working,3, Cheap to give it a try, may not be working, It only gives me white noise.  The 3.5mm on my computer doesn't work so I tried to get sound through usb ports.  My computer recognize this adapter but I can only hear white noise out of it.  Not sure what is the problem.,None,None
9SIA67038S6450,1B4-00M2-003V3,9/14/2016 6:38:44 PM,Jan K.,"Interesting, but it works",4," My built in sound card on my otherwise very nice computer died. This gizmo was only 47 cents. It arrived obviously straight from China with no instructions. I plugged it in to a USB port, plugged my speakers into it, and voila, sound! Pretty slick.", It blinks a bright red led when working - will have to use some black tape.,,None,None
9SIA67038S6450,1B4-00M2-003V3,8/16/2016 10:40:12 AM,Joseph B.,A Steal for My Purposes,5, Plug and play in Win10 - instant gratification. Pocket change price. Free shipping. Adequate sound quality., Flashing light is a bit annoying.," I bought this device because the audio jacks to the desktop case front and to the UNITEK Y-3903 5.25""Multi-function USB 3.0 Front Panel box stopped working after clean install of Win10 (rear jacks still work but it's a long way away from my ears). Build quality is toy-like but I don't care - it works! At a buck and a couple quarters with free shipping it's a steal for my purposes. I recommend treating it gently - hold onto its plastic cover when removing it from USB or unplugging headset/mic. The USB connector is plenty large enough to grasp while small enough to avoid interfering with other USB connectors or devices. Only downside for me is the slightly annoying, unnecessary and bright reddish orange light in the device that flashes with data (not annoying enough for me to knock off an egg but might bother someone who cares about such light pollution).",None,None
9SIA67038S6450,1B4-00M2-003V3,7/7/2016 7:21:40 PM,ERIC L.,Amazing USB sound adapter,5," Very inexpensive, amazingly easy to use. Plug into a USB port, recognized by Windows automatically and works right away.", None,,None,None
9SIA67038S6450,1B4-00M2-003V3,6/9/2016 10:48:32 AM,peter k.,It works as it should.,4, Delivered within the window given., None,,None,None
9SIA4RE3138405,29-114-004,1/8/2011 10:23:29 PM,Janice L.,,2," Excellent sound. Plug and play, no muss no fuss.", Purchased 7-25-10 stopped working 1-8-11Also would have been nice if this thing plugged right into USB instead of having a 3 foot USB cable., A $35 dongle for use with laptops and the like should be more durable if it's going to be traveling. There is no external sign of damage so I assume it's just a bad solder connection has come lose,1,1
9SIA4RE3138405,29-114-004,9/7/2009 10:02:03 AM,Nathan Y.,"Good Sound, Horrible Hardware",2, The sound quality was a very nice change compared to standard sound. I used this because I wanted a quick switch audio card.," It has very smooth installation with the CD provided, but once you lose the CD, it is absolutely TERRIBLE. I downloaded the Driver and it just kept saying Please plug in the Audio Card, which I did about 400 times, and the bar kept moving and once it was at the 100% mark, it just failed. Steel Series REALLY needs to update their driver software. I have a useless piece of carp in my hands right now.",,1,4
