N82E16812189186,12-189-186,11/15/2011 9:15:09 AM,Norma A.,Ok Cord,4, Cheap cheap cheap. Works decently., The mini HDMI connector is loose which now causes problems when connecting to my computer.  Makes it kind of frustrating because the slightest tap and it disconnects.  Takes a little finagling to get it back in right., Still for 8 bucks what else can you ask for.  It does work most of the time.,None,None
N82E16882189026,82-189-026,10/21/2012 8:03:21 PM,Anonymous,Works,5," Works... Connected a Panasonic BD to the Panasonic Plasma TV, and it works fine. I cannot tell if there is anything wrong.Plug fit snugly on both ends and the fit and finish of the cable is fine. For the price, what more could I ask for?", None.," I'm not sure if this cable is HDMI 1.4a compliant or not. I usually buy cables to some spec, and it was impossible to find out what HDMI compliance this cable is rated against. For the cost of this cable, I simply do not have any problems with how its being deployed. It works... BD Video looks fine as well as the audio is fine.",None,None
9SIAASP40N4373,1DG-0009-00045,2/17/2016 10:01:35 AM,Henry J.,,5, Seems to work well. No issues so far., No issues so far.,,None,None
9SIAASP40N4373,1DG-0009-00045,12/27/2014 2:05:32 PM,Frank D.,"ASUS Long Flexible SLI Bridge PCI-E Video Connector Cable 120mm 12cm 4.7""",5, Fast shipping item as listed works well, none,,0,1
9SIAASP40N4373,1DG-0009-00045,2/2/2014 5:14:05 AM,Anonymous,learning curve,5, i see nothing wrong with having it installed., non that i am aware of, if you are using more than one monitor than the sli is not going to activate and you are still running on one video card.,1,3
N82E16882241002,82-241-002,10/14/2016 3:51:04 PM,TRISTAN W.,works,5, does what you need it too, none as far as i can see,,None,None
N82E16882241002,82-241-002,2/3/2015 11:02:47 AM,Philip H.,Super Simple Great Product,5, Great Price. Good picture quality. Simple to use., None!, Bought this for a laptop with no HDMI capability. Plugged it in and off I went. No issues at all. I'm buying a second one right now actually.,None,None
N82E16882241002,82-241-002,1/5/2013 3:35:01 PM,Charles B.,Works Perfect,5," Flawless picture quality transfer from DVI video card to HDMI HDTV input.  Used for gaming, blu-rays, and more.", None at all.," Simple product that worked perfectly for what I needed it to.  I like to game on my 47"" LG HDTV and this wire did that perfectly.  My HDMI-Mini HDMI was giving me artifacts.  Now I'm artifact free.",None,None
9SIA6J32B97723,1DG-0053-00020,5/4/2016 2:59:27 PM,Gary M.,Heavy cable.,4, Seems well made no issues so far., The package had some sort of gritty dirt on it., May try another brand next time.,None,None
9SIA6J32B97723,1DG-0053-00020,8/20/2015 7:39:33 AM,ZACHARY P.,Received as expected.,5, Took a little longer to receive because it came from China but that is probably normal. Received as expected without damage and works great., None so far.,,0,1
9SIA6J32B97723,1DG-0053-00020,3/27/2015 10:28:31 AM,Alan L.,Great Cable,5, Looks really well made and no issues with cable., None,,0,1
9SIAAZM45N8850,1DG-0052-00038,1/18/2017 1:36:38 PM,Benjamin W.,Looks Good and came on-time!,5," Simple and to the point, no frills and works!", Nothing wrong here,,None,None
9SIAAZM45N8850,1DG-0052-00038,12/14/2015 7:24:15 AM,Michael L.,HDMI to VGA,5, The 15 Pin Analog VGA adapter/splitter allows you to connect a Digital HDMI controller to 2 - 15 pin analog VGA monitors which works well., This converter (HDMI to VGA) only allows you to view the same desktop on both VGA monitors., Have a switch that controls the extended desktop or duplicate desktop images inline on the HDMI part of the cable.,None,None
9SIAAZM45N8850,1DG-0052-00038,12/1/2015 2:47:00 PM,Anonymous,Worked for a day,1, None, Monitor started blinking then turned off I plugged the mo, Monitor started blinking then turned off I plugged the monitor into a vga port and it worked fine. Don't waste your money on this,None,None
9SIA1ZZ3T20645,1DG-008N-00005,2/2/2017 3:33:08 PM,Anonymous,VicTsing 1080p Gold-Plated HDMI Male to VGA Female Video Converter Adapter,5, Cheap an works GREAT! Was instantly recognized on RX 480 and works perfectly., Wasn't FREE!  LOL!,,None,None
9SIA1ZZ3T20645,1DG-008N-00005,10/30/2016 6:47:17 PM,Jim F.,The wonder HDMI to VGA adapter,5," This is one of the best computer parts I've ever bought.  It allows be attach any, I repeat any, computer HDMI port to the VGA input to any monitor.  Specifically, I have a quite old x86 Fit-PC2i, and a much newer ARM odroid XU4.  Because this is an ""active"" HDMI to VGA adapter, it does not matter if the computer supports VGA, or if the monitor supports DVI/HDMI.  This adapter ""just works,"" every time.  I did not even have to fiddle with the odroid XU4 boot.ini HDMI options, again it ""just works.""  I have a decent 1920x1080 monitor whose HDMI ports do not work with the odroid for whatever reason, this adapter ""just works.""  I have an ancient, but small, 1024x768 LCD attached to the HDMI/DVI port of my Fit-PC2i, again it just works where other adapters didn't.  I believe the secret of this magical adapter is that it is ""active,"" i.e. that it has a chip in it, powered by the computer's HDMI port, which automagically converts a digital HDMI signal to an analog VGA signal.  If you have an old monitor that won't function with a digital-output-only computer, buy this wonder adapter.", - Too good to be true,,None,None
9SIA1ZZ3T20645,1DG-008N-00005,7/15/2016 4:01:41 AM,Jason D.,Exactly what I needed!,5," - Works perfectly to convert HDMI to VGA with audio extract.- Reproduces 1080p 60hz with great fidelity.- In addition to being compact, it really does not need to be plugged into a wall outlet. That's a big plus compared to other more energy intensive products on the market.- Provides a 3.5mm cable for the audio, so no need to buy one separately."," I did not find any negatives for the moment, it is a specific but simple product that does its job well. I can only recommend it !!"," The material appears to be of very good quality. The product description page is clear and perfectly consistent with what I received. The packaging was clean and tidy, which I found very reassuring for a seller still unknown. Delivery took a little time, but it is obvious for a package from China (or maybe United States) to Canada. Thank you VicTake !",None,None
9SIAAZM45N9448,1DG-0052-00046,9/30/2016 9:41:25 PM,Micheal W.,Wonderful Customer service,4, cheapeasy to install," Small, easy to lose"," while the item did break, which happens from time to time, the seller was amazing in working directly with me to get me a replacement.",None,None
9SIAAZM45N9448,1DG-0052-00046,4/3/2016 7:52:06 AM,Anonymous,1080P DisplayPort  works great.,4, They also made sure to follow-through and contact me to see if I was happy with my order., Shipping time was slower than I anticipated," Product arrived in working condition. Shipping time was slower than I anticipated, even with my order coming from China. They also made sure to follow-through and contact me to see if I was happy with my order.",None,None
9SIAAZM45N9448,1DG-0052-00046,2/21/2016 12:20:43 PM,Barthelemy G.,From Laptop to Presentation,5, I wanted an adaptor that would show exactly what I have on my laptop to my TV with no hassles whatsoever. This adaptor did just that. Connect to HDMI and show. I get 1080p presentations with no hassles. One of the best products I ever bought that gave me total satisfaction., NONE!," If you have a display port like I do on my Elitebook, get this. you will not be disappointed.",None,None
9SIA2JX14B1972,1DG-000F-00024,1/28/2016 9:55:34 AM,Russell C.,"Beautiful, well built HDMI cord",5," *Thick, durable construction*Well made cloth coveringWhat more can I say? It does it's job, it's long enough to get into hard-to-reach set ups, and just oozes quality", None found so far., I'd recommend this HDMI cord to anyone. Beats out those M@N$TER cords for the price,None,None
9SIA2JX14B1972,1DG-000F-00024,2/17/2014 8:41:33 AM,Sierra G.,,5, great price and shipping speed, none,,None,None
9SIA2JX14B1972,1DG-000F-00024,12/18/2013 2:37:43 PM,peter m.,,5," Looks great, feels great and does what it's supposed to", The little HDMI plastic tag/sticker on the connector itself came loose during shipping but this doesn't really impact the functionality of the cable., I couldn't really put this in the CON area nor do I feel this should be the cause for subtracting 1 egg but I do have to mention that the packet was not shipped from within the USA. It took almost 2 weeks for the packet to arrive since it was shipped from HongKong/China.,None,None
9SIACJW56S9448,86-522-001,8/10/2014 4:40:46 AM,Keith B.,Hard to evaluate,3, Not too expensive," From Directv receiver to 1080p Sony LED, takes about 30 seconds for sound and picture to come up."," Might work if you watch a lot of Blu-Ray movies and have a 4K tv.  I have the 39"" Seiki and ended up using it as a computer monitor.",None,None
9SIACJW56S9448,86-522-001,6/20/2014 1:24:20 PM,Chris S.,Using with computer,3, I have not reviewed this product fully, Seems to confuse Windows 8.1, I bought this thinking it would give me the best image for online videos but it does not play well with my computer.It seems to cause windows to misidentify the screen resolution. Maybe there is a work around but I do not know. Maybe it would work well for a blue-ray player but then I would guess that most new blue-ray players would already upscale.,0,1
9SIACJW56S9448,86-522-001,5/4/2014 5:55:03 AM,Terrence M.,Good Cable,5," Price is very good for what it does, Adds color and detail without artifacts and up-scales. Works great with gaming consoles to 1080p. not cheep quality well built.   ."," none, because at this price try to buy something that will do what this can up-scale, color depth and detail there is no other product out like this right now that I could find.", make sure you have a free USB port on your TV because the usb cable is not very long.,1,1
N82E16886929043,86-929-043,11/27/2016 5:19:03 AM,James R.,Cable worls great and provides a hi quality data transfer,5, The small length of the cable I ordered is the perfect length for what I needed. The picture quality is fantastic., None that I can think of., I would recommend the cable to others as tghe price was the best I had seen across several internet vendors and local stores.Shipping was quick and actually arrived 2 days early.,None,None
N82E16886929043,86-929-043,2/2/2015 11:17:28 AM,Brent S.,HDMI 2.0 information,4," In response to ""There is not such special cable for HDMI 2.0 to support 60Hz 4k. Since HDMI 1.3 you never need to get a newer cable""  - I respectfully disagree.  I don't know where you are getting your information, but there are distinct differences buyers should be aware of.  HDMI 1.4 specifications do not support UHD signals at 60Hz.  1.4 can support 10.2Gbps where 2.0 will support 18Gbps.  The difference there is that the 2.0 spec will ensure UHD (Ultra High Def, aka 4K) signals can be transferred at 10 and 12 bit color depths at up to 60fps.  Further, the 2.0 spec allows for data delivery of 2 different video streams at the same time. The list goes on...", none," If you want a friendly breakdown of the differences between HDMI 1.4 and 2.0, google ""Trusted Reviews HDMI 2.0 vs 1.4"" and read the article.",12,12
N82E16886929043,86-929-043,9/29/2014 9:26:49 PM,Yonatan F.,Bogus Name,3, Quick deliver and works, After purchasing and reading about online a lot more. There is not such special cable for HDMI 2.0 to support 60Hz 4k. Since HDMI 1.3 you never need to get a newer cable.,,2,15
N82E16882196653,82-196-653,2/6/2013 10:43:38 AM,Elizabeth K.,Great cables,5, Work exactly as advertised.  No complaints., none, Thanks Newegg!,None,None
N82E16882196653,82-196-653,1/7/2013 7:54:19 AM,Andrew W.,It's an HDMI cable,5, It's an HDMI cable that carries a signal from an HDMI output to a display, none," I have never and will never understand the thinking behind paying more than 5 bucks for an HDMI cable.  This flawlessly transmits a signal, and I can't imagine a more expensive one doing any better.",None,None
N82E16882196653,82-196-653,12/22/2012 10:41:39 AM,Anonymous,Works,5, Just works. Period., None,,None,None
N82E16886984144,86-984-144,7/29/2015 2:21:56 PM,Grayson C.,"Cheap, But good quality",4, Fairly fast shipping.Great priceGood picture/Sound Quality., Thin Easy to break., would buy again,None,None
