,ltable_ASIN,rtable_NID,predicted
2314,B00ELNG49I,9SIA4RE4TS1058,0
2315,B00ELNG49I,9SIA66T3MZ1252,1
2316,B00ELNG49I,9SIA9K857G1991,0
2317,B00ELNG49I,N82E16823114048,0
2318,B00EM71W1S,9SIA0AJ1JT1420,0
2319,B00EM71W1S,9SIA1K645W5407,0
2320,B00EM71W1S,N82E16820233567,0
2321,B00EM71W1S,N82E16820233568,0
2322,B00EM71W1S,N82E16820233569,1
2323,B00EM71W1S,N82E16820233650,0
2324,B00EM71W1S,N82E16820233703,0
2325,B00EMHM6JK,9SIAAEE5B48660,1
2326,B00EO6X4XG,9SIA24G28N1670,0
2327,B00EO6X4XG,9SIA24G28N6034,0
2328,B00EO6X4XG,9SIA4M53F51005,0
2329,B00EO6X4XG,9SIA85V3TA5065,1
2330,B00EOCUNVQ,9SIA2F83MX7951,0
2331,B00EON40CS,9SIA2F84BC9867,0
2332,B00EON40CS,N82E16817438014,1
2333,B00EOTYZOA,N82E16820231705,1
2334,B00EOTYZOA,N82E16820231709,0
2335,B00EOTYZOA,N82E16820231728,0
2336,B00EOTYZOA,N82E16820231732,0
2337,B00EOTYZOA,N82E16820231760,0
2338,B00EOUFEG2,9SIA1K64285573,0
2339,B00EOUFEG2,9SIA1K64287683,0
2340,B00EOUFEG2,N82E16820231472,0
2341,B00EOUFEG2,N82E16820231481,0
2342,B00EOUFEG2,N82E16820231483,0
2343,B00EOUFEG2,N82E16820231484,0
2344,B00EOUFEG2,N82E16820231512,0
2345,B00EOUFEG2,N82E16820231579,0
2346,B00EOUFEG2,N82E16820231581,0
2347,B00EOUFEG2,N82E16820231582,0
2348,B00EOUFEG2,N82E16820231699,0
2349,B00EOUFEG2,N82E16820231702,0
2350,B00EOUFEG2,N82E16820231703,0
2351,B00EOUFEG2,N82E16820231704,1
2352,B00EOUFEG2,N82E16820231708,0
2353,B00EOUFEG2,N82E16820231725,0
2354,B00EOUFEG2,N82E16820231726,0
2355,B00EOUFEG2,N82E16820231727,0
2356,B00EPGKA4G,N82E16822205200,1
2357,B00ESUIX4S,N82E16822301016,1
2358,B00ET9XU6E,N82E16828116412,0
2359,B00ET9XU6E,N82E16828118696,0
2360,B00EUUKVXM,9SIAAEE4XU5003,1
2361,B00EUUN76U,9SIA85V4R41864,1
2362,B00EUVEFEC,9SIAAEE4XU5003,0
2363,B00EUVMICS,9SIAAEE4TV2345,1
2364,B00EUXRPWY,9SIAAEE4TV2345,0
2365,B00EUZVNHU,N82E16811139027,1
2366,B00EVVNMQI,9SIA4M55238982,0
2367,B00EVVNMQI,9SIA4RE54D3400,1
2368,B00EW4H7ZG,N82E16828116009,0
2369,B00EW4H7ZG,N82E16828116414,0
2370,B00EW4H7ZG,N82E16828116415,0
2371,B00EWEHI5K,9SIA4RE4030767,1
2372,B00EXK14S0,9SIA0FU4969935,1
2373,B00EXK14S0,9SIAB275B48490,1
2374,B00EXK14S0,N82E16833124530,0
2375,B00EXPNG5Y,N82E16820233242,0
2376,B00EXPNG5Y,N82E16820233265,0
2377,B00EXPNG5Y,N82E16820233370,0
2378,B00EXPNG5Y,N82E16820233578,0
2379,B00EXPNG5Y,N82E16820233587,1
2380,B00EXPNG5Y,N82E16820233588,0
2381,B00EXXOU06,N82E16833320168,1
2382,B00EYCBGNA,9SIA4T01GT5698,1
2383,B00EYKSJ1E,9SIA0AJ5653237,0
2384,B00EYKSJ1E,N82E16833320091,0
2385,B00EYKSJ1E,N82E16833320115,0
2386,B00EYKSJ1E,N82E16833320154,1
2387,B00F0JXE0Y,9SIA1UH4N09757,0
2388,B00F0JXE0Y,9SIA3FA4RS7357,0
2389,B00F0JXE0Y,9SIA57Z3RX0298,0
2390,B00F0JXE0Y,N82E16822236728,0
2391,B00F0JXE0Y,N82E16822236729,0
2392,B00F0JXE0Y,N82E16822236730,0
2393,B00F36OKM0,9SIA4RE5528382,0
2394,B00F4J5D9K,N82E16813130735,1
2395,B00F8AFMDC,9SIA85V4M09713,0
2396,B00F8AFMDC,9SIA85V4M10171,1
2397,B00F9XE900,9SIA2F84139556,0
2398,B00F9XE900,9SIA4RE4TS1023,0
2399,B00F9XE900,9SIA4RE4TS1058,0
2400,B00F9XE900,9SIA9K857G1991,0
2401,B00F9XE900,N82E16823114070,0
2402,B00FAN4NKK,N82E16826249131,1
2403,B00FB45SI4,9SIAAVC4BE1004,0
2404,B00FB45SI4,N82E16833320174,1
2405,B00FB45SI4,N82E16833320177,0
2406,B00FB45WPI,9SIA2F84D69435,0
2407,B00FB4BUMW,9SIA1N842V6496,1
2408,B00FCMV8ES,9SIA0AJ34R2494,0
2409,B00FCMV8ES,9SIA0AJ3UC7875,0
2410,B00FCMV8ES,9SIA4A03YE0040,0
2411,B00FCMV8ES,N82E16833122536,0
2412,B00FERM6MY,N82E16813157468,0
2413,B00FERM6MY,N82E16813157468R,0
2414,B00FFZYQ7I,9SIA0AJ22H2545,0
2415,B00FH1B0G0,9SIA49U34B4501,1
2416,B00FH1B0G0,9SIA4RE3H29279,0
2417,B00FJRS5BA,9SIA9DE3SA7099,0
2418,B00FJRS5BA,9SIA9HJ3H87752,1
2419,B00FJRS5BA,9SIA9HJ3JJ4539,0
2420,B00FJRS628,9SIA9DE3SA7099,0
2421,B00FJRS628,9SIA9HJ3H87752,0
2422,B00FJRS628,9SIA9HJ3JJ4494,1
2423,B00FJRS628,9SIA9HJ3JJ4539,0
2424,B00FJRS628,9SIA9HJ3JJ4550,0
2425,B00FJRS628,9SIA9HJ3JJ5812,0
2426,B00FJRS6FU,9SIA9DE3SA7099,0
2427,B00FJRS6FU,9SIA9HJ3H87752,0
2428,B00FJRS6FU,9SIA9HJ3JJ4494,0
2429,B00FJRS6FU,9SIA9HJ3JJ4539,0
2430,B00FJRS6FU,9SIA9HJ3JJ4550,1
2431,B00FJRS6FU,9SIA9HJ3JJ5812,0
2432,B00FMWMKZE,9SIA4P01PE9246,0
2433,B00FMWMKZE,9SIA57Z4VM8118,0
2434,B00FMWMKZE,9SIA57Z4W23527,0
2435,B00FMWMKZE,N82E16822236748,1
2436,B00FMWMKZE,N82E16822236890,0
2437,B00FNKMVUO,9SIA2691JA6282,0
2438,B00FO5UZC4,N82E16819113349,1
2439,B00FOW7LBU,9SIA0AJ2SC7525,0
2440,B00FOW7LBU,9SIA9JJ3RA2353,1
2441,B00FSAHJ24,N82E16820226459,1
2442,B00FU829ZQ,9SIA1N83W03713,0
2443,B00FU829ZQ,9SIA24G3RH4611,0
2444,B00FU829ZQ,9SIA6BM56S4543,0
2445,B00FU829ZQ,9SIA6BM56U1141,0
2446,B00FU829ZQ,9SIA6BM56U1172,1
2447,B00FU829ZQ,9SIA6BM56U1183,0
2448,B00FU829ZQ,9SIA85V4R41161,1
2449,B00FU829ZQ,9SIA85V50Y2166,0
2450,B00FU829ZQ,9SIA85V52G1659,0
2451,B00FU829ZQ,9SIA85V5704370,0
2452,B00FU829ZQ,9SIA85V5AJ4689,0
2453,B00FU829ZQ,N82E16813128663,0
2454,B00FU829ZQ,N82E16813128696,0
2455,B00FU829ZQ,N82E16813128696R,0
2456,B00FU829ZQ,N82E16813128763,0
2457,B00FU829ZQ,N82E16813128895,0
2458,B00FWK8UWI,9SIA4RE5528382,0
2459,B00FYWCL2E,9SIA4M54TG7086,1
2460,B00G3NPBAW,N82E16820231673,1
2461,B00G3TV0ME,9SIA0AJ22H2545,0
2462,B00G5SSERC,9SIA1K64YS6732,0
2463,B00G5SSERC,N82E16820231580,0
2464,B00G5SSERC,N82E16820231582,0
2465,B00G5SSERC,N82E16820231696,0
2466,B00G5SSERC,N82E16820231697,0
2467,B00G5SSERC,N82E16820231698,0
2468,B00G5SSERC,N82E16820231699,0
2469,B00G5SSERC,N82E16820231700,0
2470,B00G5SSERC,N82E16820231702,0
2471,B00G5SSERC,N82E16820231703,0
2472,B00G5SSERC,N82E16820231704,0
2473,B00G5SSERC,N82E16820231705,0
2474,B00G5SSERC,N82E16820231709,0
2475,B00G5SSERC,N82E16820231725,0
2476,B00G5SSERC,N82E16820231726,0
2477,B00G5SSERC,N82E16820231727,0
2478,B00G5SSERC,N82E16820231728,1
2479,B00G5SSERC,N82E16820231732,0
2480,B00G5SSERC,N82E16820231760,0
2481,B00G5SSERC,N82E16820231774,0
2482,B00GE97LKI,9SIA0AJ3G66973,0
2483,B00GE97LKI,N82E16822165570,1
2484,B00GE97LKI,N82E16822165571,0
2485,B00GEDQWAY,9SIA1K643P1589,0
2486,B00GEDQWAY,9SIA24G28N1670,0
2487,B00GEDQWAY,9SIA4M53F51005,0
2488,B00GEDQWAY,9SIA85V3TA5065,0
2489,B00GN5IKA8,9SIA2F84D69472,0
2490,B00GO0I7B4,9SIA24G55Y2036,0
2491,B00GO0I7B4,N82E16822178433,0
2492,B00GO0I7B4,N82E16822178435,0
2493,B00GO0I7B4,N82E16822178436,0
2494,B00GO0I7B4,N82E16822178437,0
2495,B00GO0I7B4,N82E16822178438,0
2496,B00GTZPO5Q,N82E16811112331,1
2497,B00GXFJPEI,9SIA13X4B15685,0
2498,B00GXFJPEI,9SIA1N82853963,1
2499,B00H33SFJU,9SIA1N83U90894,0
2500,B00H33SFJU,9SIA1N83U90946,0
2501,B00H4W4404,9SIA0AJ2SC7525,0
2502,B00H4W4404,9SIA9JJ3RA2353,0
2503,B00H4XH586,N82E16822178433,1
2504,B00H7PBWNU,9SIA0AJ53Y8172,0
2505,B00H7PBWNU,9SIA4YU5978236,0
2506,B00H7Z7XA6,9SIA85V4M10187,1
2507,B00HB8JSU2,9SIAAEE57D9077,0
2508,B00HC0ZDOE,N82E16825124010,0
2509,B00HEASH18,9SIA4RR1X92549,1
2510,B00HEMAI04,9SIA4P02JS6218,1
2511,B00HEX9JSK,9SIAAM84KZ0830,1
2512,B00HHAIZGM,9SIA4RE5082082,0
2513,B00HHAIZGM,9SIA4RE5087138,0
2514,B00HHZ7KMW,9SIA24G28N1670,0
2515,B00HHZ7KMW,9SIA4M53F51005,0
2516,B00HHZ7KMW,9SIA85V3TA5065,0
2517,B00HJOJJ6Q,N82E16811119299,0
2518,B00HPX7J4K,9SIA68V21E0632,0
2519,B00HPX7J4K,9SIA68V21E0640,1
2520,B00HQRCGPC,N82E16813157478,1
2521,B00HQRD73W,N82E16813157477,0
2522,B00HQRD73W,N82E16813157477R,0
2523,B00HQRK6D6,9SIA4P02JS6218,0
2524,B00HQRK6D6,9SIA9JJ4NW3654,1
2525,B00HQXUFYA,12K-00TG-00005,1
2526,B00HRG01A4,9SIA8H540G1641,1
2527,B00HRG01A4,N82E16828113935,1
2528,B00HSY20DQ,N82E16811139054,0
2529,B00HSY20DQ,N82E16811139055,0
2530,B00HTK1NCS,9SIA1GK34T0113,1
2531,B00HU7C7Q6,9SIA0AJ0PV5083,1
2532,B00HV6V5NC,N82E16820239849,1
2533,B00HVT27B8,N82E16820233650,1
2534,B00HZE2PJS,N82E16823162029,1
2535,B00I2XTPC6,9SIA1CZ2504045,0
2536,B00I2XTPC6,9SIA1CZ3VU5214,0
2537,B00I2XTPC6,9SIA61K42T7279,0
2538,B00I2XTPC6,9SIA61K5507243,0
2539,B00I2XTPC6,9SIA91J43P4751,0
2540,B00I2XTPC6,N82E16828112550,0
2541,B00I2XTPC6,N82E16828112578,0
2542,B00I3DOZEI,9SIA9B553V1975,1
2543,B00I44ES4I,9SIA0AJ4N10394,0
2544,B00I6BJATW,9SIA2F84D69150,0
2545,B00I6BJATW,N82E16811139016,0
2546,B00I6BJATW,N82E16811139040,0
2547,B00I6DLKCA,9SIA85V4M09713,1
2548,B00I7EM752,9SIAADF3V36202,0
2549,B00I7EM752,9SIAAVC4BE1004,0
2550,B00I7EM752,N82E16833320177,1
2551,B00I7PCDRI,9SIA4RE5528382,0
2552,B00IAPJVLG,9SIA85V55A7979,0
2553,B00IAQ55ZG,9SIA4RE5082089,0
2554,B00IAQ55ZG,9SIA4RE5082090,0
2555,B00IAQ55ZG,9SIA4RE5082094,0
2556,B00IAQ55ZG,9SIA4RE5083743,0
2557,B00IAQ55ZG,9SIA4RE5084531,0
2558,B00IAQ55ZG,9SIA4RE5084556,0
2559,B00IAQ55ZG,9SIA4RE5084825,1
2560,B00IAQ55ZG,9SIA4RE5085146,0
2561,B00IAQ55ZG,9SIA4RE5086584,0
2562,B00IAQ55ZG,9SIA4RE5086614,0
2563,B00IAQ55ZG,9SIA4RE5086783,0
2564,B00IAQ55ZG,9SIA4RE5086999,0
2565,B00IAQ55ZG,9SIA4RE5091121,0
2566,B00IAQ55ZG,9SIA4RE53D8187,0
2567,B00IB6IAA2,N82E16833127496,0
2568,B00IE5C6LO,9SIACJW56S9448,1
2569,B00IEG4H1K,9SIA0AJ5653237,1
2570,B00IEG4H1K,9SIAADF3V36202,0
2571,B00IEG4H1K,N82E16833320115,0
2572,B00IEG4H1K,N82E16833320157,1
2573,B00IF0JAIU,N82E16825124008,1
2574,B00IF0JAIU,N82E16825124010,0
2575,B00IFRH6JS,9SIACDC54N6730,0
2576,B00IG3GP84,9SIA66T3MZ1252,0
2577,B00IG3GPTS,9SIA2F84139556,0
2578,B00IG3GPTS,9SIA4RE4TS1058,0
2579,B00IG3GPTS,9SIA9K857G1991,1
2580,B00IGL3L2E,9SIA4A03E73253,1
2581,B00IGL3L2E,9SIA7JJ2YJ7882,1
2582,B00IIDD0ZS,9SIA4RE4PR6823,1
2583,B00IIDD0ZS,9SIA7XZ3PW4402,0
2584,B00IJ44K32,9SIA85V3TA5065,1
2585,B00IJUEEEQ,9SIA4RE5528382,0
2586,B00IJYGIU0,9SIA4MR4MH7581,1
2587,B00ILHBWK6,9SIA9HJ3JJ4539,1
2588,B00IMPO5OW,9SIA9HJ3JJ4539,0
2589,B00IMPO5OW,N82E16822236342,0
2590,B00IMPO5OW,N82E16822236343,0
2591,B00IMPO5OW,N82E16822236344,0
2592,B00IMPO5OW,N82E16822236599,0
2593,B00IO2OETY,9SIA9KW3K17652,0
2594,B00IO2OETY,9SIA9KW3K17655,0
2595,B00IO2OETY,N82E16820139999,0
2596,B00IO2OETY,N82E16820239003,0
2597,B00IO2OETY,N82E16820239765,0
2598,B00IOMFAJC,9SIA6ZP56T4893,1
2599,B00IOMFFYM,N82E16819113367,1
2600,B00IQH2JEO,9SIA85V3N24559,0
2601,B00IRHE892,9SIA4RE3NX8342,1
2602,B00IRHE892,9SIACB954S5862,1
2603,B00IRUS7KU,9SIA6NC58J6079,1
2604,B00IRV005E,9SIA1JX4WN4905,0
2605,B00IRV005E,9SIA1JX4WT3022,1
2606,B00IRV005E,9SIAC4Z5241522,0
2607,B00IRV005E,N82E16822154550,0
2608,B00IS8Q050,9SIA0ZX5B47142,1
2609,B00ITI04YM,9SIA22F56X2126,0
2610,B00ITI04YM,9SIA22F5CD4708,0
2611,B00ITI04YM,9SIA4P03HJ4087,0
2612,B00ITI04YM,9SIA6AH2T50164,0
2613,B00ITI04YM,N82E16822236698,1
2614,B00IUQRPQS,9SIA2F83K82404,1
2615,B00IXCQOAC,9SIA9JA5990838,1
2616,B00IYUCFFQ,9SIA1K64291821,0
2617,B00IYUCFFQ,9SIA1K64292981,0
2618,B00IYUCFFQ,9SIA85V3RB2385,0
2619,B00IYUCFFQ,9SIA85V3S29358,0
2620,B00IYUCFFQ,N82E16820231274,0
2621,B00IYUCFFQ,N82E16820231275,0
2622,B00IYUCFFQ,N82E16820231276,0
2623,B00IYUCFFQ,N82E16820231278,0
2624,B00IYUCFFQ,N82E16820231308,0
2625,B00IYUCFFQ,N82E16820231309,0
2626,B00IYUCFFQ,N82E16820231312,0
2627,B00IYUCFFQ,N82E16820231315,0
2628,B00IYUCFFQ,N82E16820231402,0
2629,B00IYUCFFQ,N82E16820231416,0
2630,B00IYUCFFQ,N82E16820231417,0
2631,B00IYUCFFQ,N82E16820231422,0
2632,B00IYUCFFQ,N82E16820231424,0
2633,B00IYUCFFQ,N82E16820231425,0
2634,B00IYUCFFQ,N82E16820231426,0
2635,B00IYUCFFQ,N82E16820231427,0
2636,B00IYUCFFQ,N82E16820231429,0
2637,B00IYUCFFQ,N82E16820231440,0
2638,B00IYUCFFQ,N82E16820231442,0
2639,B00IYUCFFQ,N82E16820231445,0
2640,B00IYUCFFQ,N82E16820231455,0
2641,B00IYUCFFQ,N82E16820231456,0
2642,B00IYUCFFQ,N82E16820231468,0
2643,B00IYUCFFQ,N82E16820231473,0
2644,B00IYUCFFQ,N82E16820231476,0
2645,B00IYUCFFQ,N82E16820231485,0
2646,B00IYUCFFQ,N82E16820231486,0
2647,B00IYUCFFQ,N82E16820231488,0
2648,B00IYUCFFQ,N82E16820231489,0
2649,B00IYUCFFQ,N82E16820231503,0
2650,B00IYUCFFQ,N82E16820231507,0
2651,B00IYUCFFQ,N82E16820231518,0
2652,B00IYUCFFQ,N82E16820231519,0
2653,B00IYUCFFQ,N82E16820231527,0
2654,B00IYUCFFQ,N82E16820231528,0
2655,B00IYUCFFQ,N82E16820231538,0
2656,B00IYUCFFQ,N82E16820231544,0
2657,B00IYUCFFQ,N82E16820231546,0
2658,B00IYUCFFQ,N82E16820231550,0
2659,B00IYUCFFQ,N82E16820231560,0
2660,B00IYUCFFQ,N82E16820231567,0
2661,B00IYUCFFQ,N82E16820231569,0
2662,B00IYUCFFQ,N82E16820231571,0
2663,B00IYUCFFQ,N82E16820231585,0
2664,B00IYUCFFQ,N82E16820231587,0
2665,B00IYUCFFQ,N82E16820231606,0
2666,B00IYUCFFQ,N82E16820231609,0
2667,B00IYUCFFQ,N82E16820231611,0
2668,B00IYUCFFQ,N82E16820231615,0
2669,B00IYUCFFQ,N82E16820231617,0
2670,B00IYUCFFQ,N82E16820231627,0
2671,B00IYUCFFQ,N82E16820231628,0
2672,B00IYUCFFQ,N82E16820231666,0
2673,B00IYUCFFQ,N82E16820231672,0
2674,B00IYUCFFQ,N82E16820231673,0
2675,B00IYUCFFQ,N82E16820231689,0
2676,B00IYUCFFQ,N82E16820231718,0
2677,B00IYUCFFQ,N82E16820231720,0
2678,B00IZGR2V6,9SIA24G4YS4844,0
2679,B00IZGR2V6,9SIA2W01BT9722,0
2680,B00J0NCSC6,9SIA4RE5528382,0
2681,B00J0NZ7WO,9SIA2F84D69007,1
2682,B00J0O0A7A,9SIA0AJ4U32752,0
2683,B00J0O0A7A,9SIA0AJ53Y8172,0
2684,B00J0O0A7A,9SIA0AJ5A99440,0
2685,B00J2LIE24,9SIA1UH3ZC0549,1
2686,B00J2LIE8I,9SIA85V5879301,1
2687,B00J2LIE9C,9SIA1K656X2361,1
2688,B00J2LIF3C,9SIA85V4R41681,0
2689,B00J2LIFBY,9SIA1N83U90871,1
2690,B00J2LIFDC,9SIA1UH3Z96251,1
2691,B00J2Z6TT0,9SIA4M55238783,0
2692,B00J2Z6TT0,9SIA66T3MZ1252,0
2693,B00J2Z6TT0,N82E16823114048,1
2694,B00J56YSLM,9SIABB75BM2451,1
2695,B00J60TMRW,9SIA3912D86687,1
2696,B00J63KSJA,N82E16811139038,1
2697,B00J63KSJA,N82E16811139040,1
2698,B00J63LFTW,9SIA2F84D68944,0
2699,B00J63LFTW,9SIA2F84D69342,0
2700,B00J63LFTW,N82E16811139010,0
2701,B00J63LFTW,N82E16811139038,1
2702,B00J63LFTW,N82E16811139040,1
2703,B00J6F5LHM,9SIA1N83U90871,0
2704,B00J6F5LR2,9SIABB75BM2451,0
2705,B00J6F5LR2,N82E16819116988,1
2706,B00J8NCVX4,9SIA91J44C8658,0
2707,B00J8NCVX4,N82E16833127549,1
2708,B00J9RAVL8,9SIA9JA4KZ2360,1
2709,B00JAEXGU8,9SIA0AJ1JT1420,0
2710,B00JAEXGU8,9SIA1K645W5407,0
2711,B00JAEXGU8,N82E16820233567,0
2712,B00JAEXGU8,N82E16820233568,0
2713,B00JAEXGU8,N82E16820233569,0
2714,B00JAEXGU8,N82E16820233649,0
2715,B00JAEXGU8,N82E16820233650,0
2716,B00JAEXGU8,N82E16820233667,1
2717,B00JBVWDC2,N82E16828133822,0
2718,B00JBVWDC2,N82E16828133824,0
2719,B00JDK9004,9SIA0AJ1JT1420,0
2720,B00JDK9004,9SIA1K63TD6854,0
2721,B00JDK9004,9SIA1K645W5407,0
2722,B00JDK9004,N82E16820233567,0
2723,B00JDK9004,N82E16820233568,0
2724,B00JDK9004,N82E16820233569,0
2725,B00JDK9004,N82E16820233650,0
2726,B00JDK9004,N82E16820233667,0
2727,B00JDK9004,N82E16820233703,0
2728,B00JDK9004,N82E16820233805,0
2729,B00JFBXKSE,9SIA5GC4YK4601,0
2730,B00JIJUBAS,9SIABB75BM2355,1
2731,B00JJ4ZZW6,N82E16819117504,1
2732,B00JJNOM5S,N82E16811156300,1
2733,B00JKATV5G,9SIA4YU2AH8506,0
2734,B00JLREDZG,9SIA6UM3NM3047,0
2735,B00JLREDZG,N82E16829128013,0
2736,B00JN1TY9U,9SIA0AJ3GU1230,1
2737,B00JOJGRY6,9SIA85V4M11436,1
2738,B00JPK9T1W,N82E16826779048,0
2739,B00JPRWVCE,9SIA9JN55R0093,0
2740,B00JPRWVCE,9SIA9K85941822,0
2741,B00JPRWVCE,9SIA9KW4F57333,1
2742,B00JPZTD68,N82E16820239913,1
2743,B00JST2QEW,9SIA85V4R41681,1
2744,B00JXLARU0,9SIA0AJ22H2545,0
2745,B00JXM9KMU,9SIAA8V3UM8400,1
2746,B00JZE9O04,N82E16835106156,1
2747,B00JZFG6QS,N82E16833704234,0
2748,B00JZWQTKO,N82E16833124530,0
2749,B00K2CNTB8,9SIA6UM3NM3028,0
2750,B00K2CNTB8,9SIA9AX4SS5695,1
2751,B00K2R69PQ,9SIA85V41B1204,1
2752,B00K2R6C9Y,9SIA0AJ5BS8762,0
2753,B00K2R6C9Y,9SIA1N83UD9867,0
2754,B00K2R6C9Y,9SIA85V41B1151,0
2755,B00K2R6C9Y,9SIA85V41B1195,0
2756,B00K2R6C9Y,9SIA85V41B1204,0
2757,B00K2R6C9Y,N82E16813131991,0
2758,B00K2R6C9Y,N82E16813132044,0
2759,B00K2R6C9Y,N82E16813132510,0
2760,B00K2RQAQY,9SIA85V4S50090,1
2761,B00K2RQDXY,N82E16813128711,0
2762,B00K3EPYP4,9SIAAVC4BE1004,1
2763,B00K3HF276,N82E16882203219,0
2764,B00K5J228Y,9SIA85V5879301,1
2765,B00K5OJ0TS,9SIA1K656X2361,1
2766,B00K5UZNX4,9SIA0AJ2MX3855,0
2767,B00K5UZNX4,9SIA3CF3UD1629,0
2768,B00K5UZNX4,9SIA4A02S21877,0
2769,B00K5UZP2S,N82E16828113908,1
2770,B00K63PLKA,N82E16822154740,0
2771,B00K6JKRIA,N82E16813157500,0
2772,B00K6JKSFM,N82E16813157505,0
2773,B00K6JKTDI,N82E16813157503,0
2774,B00K6S1B3Q,N82E16811854003,1
2775,B00K85X2AW,9SIA1N83U89988,0
2776,B00K85X2AW,9SIA1N83U90798,0
2777,B00K85X2AW,9SIA1N83U90893,0
2778,B00K85X2AW,9SIA1UH4R24251,0
2779,B00K85X2AW,9SIA2F84BC9224,0
2780,B00K85X2AW,9SIA2F84BC9814,0
2781,B00K85X2AW,9SIA2F84BC9891,1
2782,B00K85X2AW,9SIA85V4SC8495,0
2783,B00K85X2AW,N82E16817438010,0
2784,B00K85X2AW,N82E16817438017,0
2785,B00K85X2AW,N82E16817438027,0
2786,B00K85X2AW,N82E16817438053,0
2787,B00K8KLW3G,9SIA85V4R41890,0
2788,B00K8KPXUO,9SIA85V4R41890,0
2789,B00K8KPXUO,9SIABVR4RH7743,0
2790,B00K8KPXUO,9SIABVR4TX0350,0
2791,B00K8PLZUQ,N82E16813157500,0
2792,B00KA2MKCE,N82E16813157511,0
2793,B00KA2MNOE,9SIA85V4M09884,0
2794,B00KA2MNOE,9SIA85V4MU3613,0
2795,B00KA2MNOE,9SIA85V4RX5220,0
2796,B00KA2MNOE,9SIA85V4S96713,0
2797,B00KA2MNOE,9SIA85V50C7295,0
2798,B00KA2MNOE,N82E16813157369,0
2799,B00KA2MNOE,N82E16813157500,0
2800,B00KA2MNOE,N82E16813157502,0
2801,B00KA2MNOE,N82E16813157503,0
2802,B00KA2MNOE,N82E16813157507,0
2803,B00KA2MNOE,N82E16813157511,0
2804,B00KA2MNOE,N82E16813157642,0
2805,B00KA2MNOE,N82E16813157685,0
2806,B00KATWRIY,N82E16833704206,0
2807,B00KAY66NG,9SIA85V4MU3613,0
2808,B00KAZPWCG,N82E16813157511,0
2809,B00KDG48CC,9SIA4UF1H80890,1
2810,B00KF93DMI,N82E16833124530,0
2811,B00KFBX9XY,N82E16826465005,1
2812,B00KFLV594,9SIA85V50C7295,0
2813,B00KHYYW6C,9SIA1GK20R3340,0
2814,B00KKGLBKM,274-000A-00076,0
2815,B00KLOVW2A,N82E16822301018,1
2816,B00KN16S16,9SIA2F83K83814,1
2817,B00KNCXZIO,9SIA85V3N24559,0
2818,B00KO15KV4,N82E16833704232,0
2819,B00KO15KV4,N82E16833704265,0
2820,B00KO6F8YI,9SIA1N83UD9898,0
2821,B00KPRWAX8,9SIABB75BM2451,0
2822,B00KPRWAZQ,9SIA24G3RH7923,1
2823,B00KPRWB9G,9SIA85V4R41681,0
2824,B00KPRWB9G,9SIA85V4SC8334,1
2825,B00KQCOV5C,N82E16820104475,0
2826,B00KQCOV5C,N82E16820104476,1
2827,B00KQCOV5C,N82E16820104477,0
2828,B00KRUX0X2,9SIA85V4M09442,0
2829,B00KRUX0X2,9SIA85V4M09713,0
2830,B00KRUX0X2,9SIA85V4M09841,0
2831,B00KRUX0X2,9SIA85V4M09937,0
2832,B00KRUX0X2,9SIA85V4M10171,0
2833,B00KRUX0X2,9SIA85V4S50090,0
2834,B00KRUX0X2,N82E16813128718,0
2835,B00KRUX0X2,N82E16813128822,0
2836,B00KTUVR44,9SIAC4Z5241522,1
2837,B00KU686HI,9SIA0AJ12E8618,0
2838,B00KU686HI,9SIA0AJ17D7895,0
2839,B00KU686HI,9SIA1UH4N09757,0
2840,B00KU686HI,9SIA3FA4RS7357,0
2841,B00KU686HI,9SIA3TB1JE6631,0
2842,B00KU686HI,9SIA6AH2YP7156,0
2843,B00KU686HI,9SIA85V48D5487,0
2844,B00KU686HI,9SIA9DE3SA7968,0
2845,B00KU686HI,N82E16822235157,0
2846,B00KU686HI,N82E16822235158,0
2847,B00KU686HI,N82E16822235159,0
2848,B00KU686HI,N82E16822235160,0
2849,B00KU686HI,N82E16822235168,0
2850,B00KU686HI,N82E16822236728,0
2851,B00KU686HI,N82E16822236729,0
2852,B00KU686HI,N82E16822236730,0
2853,B00KU686HI,N82E16822236732,1
2854,B00KVTYXB2,9SIA4KZ4772433,0
2855,B00KVTYXB2,N82E16833122536,0
2856,B00KY0X7QK,9SIA6AU5528626,1
2857,B00KY0X7QK,N82E16828415936,1
2858,B00KYK2AKO,9SIA7HK38V9153,0
2859,B00L4HWY3E,9SIA4KZ3UY7999,1
2860,B00L5IPMMM,N82E16813157502,0
2861,B00L6M1H1C,9SIA98C3UK4035,1
2862,B00L8KMM5M,N82E16826436032,1
2863,B00LA520Y8,9SIA3SJ2VW8605,0
2864,B00LA6WXEO,9SIA2F84D68911,1
2865,B00LA6WXEO,N82E16811139045,0
2866,B00LA6ZLGQ,N82E16811139048,1
2867,B00LA6ZLGQ,N82E16811139049,1
2868,B00LA6ZLGQ,N82E16811139055,0
2869,B00LBF0YZE,9SIA7JJ2YJ7882,0
2870,B00LEA5EHO,9SIA61K3V17722,1
2871,B00LEA5EJM,9SIA0AJ27Z0241,0
2872,B00LEA5EJM,9SIA2F83RV4050,1
2873,B00LEH3LT0,N82E16822301023,1
2874,B00LEH3LZE,N82E16822301022,1
