NID,NAME,CATEGORY,PRICE,NUM_REVIEWS,BRAND,INFO
N82E16820231579,g.skill 8gb 204-pin ddr3 so-dimm ddr3 1600  pc3 12800  laptop memory model f3-1600c11s-8gsq,Memory,52.99,10,g.skill,f3-1600c11s-8gsq
N82E16820231693,g.skill 8gb 204-pin ddr3 so-dimm ddr3l 1333  pc3l 10600  laptop memory model f3-1333c9s-8gsl,Memory,49.99,10,g.skill,f3-1333c9s-8gsl
9SIA1N849T3978,crucial 8gb  2 x 4gb  204-pin ddr3 so-dimm ddr3l 1600  pc3l 12800  laptop memory model ct2kit51264bf160bj,Memory,58.69,10,crucial,ct2kit51264bf160bj
N82E16820239697,kingston 8gb 204-pin ddr3 so-dimm ddr3l 1600  pc3l 12800  laptop memory model kvr16ls11/8,Memory,50.25,10,kingston,kvr16ls11/8
9SIA1K645P7773,mushkin enhanced essentials 4gb 200-pin ddr2 so-dimm ddr2 667  pc2 5300  laptop memory model 991685,Memory,112.99,11,mushkin enhanced,991685
9SIA1K645U2151,mushkin enhanced essentials 4gb  2 x 2gb  204-pin ddr3 so-dimm ddr3 1333  pc3 10666  dual channel kit laptop memory model 996646,Memory,44.99,11,mushkin enhanced,996646
9SIA1K645R7436,mushkin enhanced essentials 8gb 204-pin ddr3 so-dimm ddr3l 1600  pc3l 12800  laptop memory model 992038,Memory,81.99,11,mushkin enhanced,992038
N82E16820231725,g.skill ripjaws series 4gb 204-pin ddr3 so-dimm ddr3l 1600  pc3l 12800  laptop memory model f3-1600c11s-4grsl,Memory,27.99,11,g.skill,f3-1600c11s-4grsl
N82E16820220747,patriot signature 8gb 204-pin ddr3 so-dimm ddr3l 1600  pc3l 12800  laptop memory for ultrabook model psd38g1600l2s,Memory,49.99,11,patriot,psd38g1600l2s
N82E16820231132,g.skill 2gb  2 x 1gb  200-pin ddr2 so-dimm ddr2 800  pc2 6400  dual channel kit laptop memory model f2-6400cl5d-2gbsa,Memory,25.99,12,g.skill,f2-6400cl5d-2gbsa
9SIA4YU2AH9161,transcend 512mb 200-pin ddr2 so-dimm ddr2 533  pc2 4200  laptop memory model ts64msq64v5j,Memory,20.67,12,transcend,ts64msq64v5j
N82E16820231696,g.skill 8gb  2 x 4gb  204-pin ddr3 so-dimm ddr3l 1600  pc3l 12800  laptop memory model f3-1600c9d-8gsl,Memory,55.99,12,g.skill,f3-1600c9d-8gsl
N82E16820231698,g.skill 8gb  2 x 4gb  204-pin ddr3 so-dimm ddr3l 1600  pc3l 12800  laptop memory model f3-1600c11d-8gsl,Memory,51.99,12,g.skill,f3-1600c11d-8gsl
N82E16820239311,kingston 4gb 204-pin ddr3 so-dimm ddr3 1333 laptop memory model kvr13s9s8/4,Memory,28.68,12,kingston,kvr13s9s8/4
N82E16820159017,allcomponents 4gb  2 x 2gb  200-pin ddr2 so-dimm ddr2 667  pc2 5300  dual channel kit laptop memory model ac2/so667x64/4096kit,Memory,28.99,13,allcomponents,ac2/so667x64/4096kit
N82E16820231692,g.skill 8gb  2 x 4gb  204-pin ddr3 so-dimm ddr3l 1333  pc3l 10666  laptop memory model f3-1333c9d-8gsl,Memory,49.99,13,g.skill,f3-1333c9d-8gsl
N82E16820231760,g.skill ripjaws series 16gb  2 x 8g  204-pin ddr3 so-dimm ddr3l 2133  pc3l 17000  laptop memory model f3-2133c11d-16grsl,Memory,104.99,13,g.skill,f3-2133c11d-16grsl
N82E16820104586,hyperx impact 16gb  2 x 8g  260-pin ddr4 so-dimm ddr4 2133  pc4 17000  laptop memory model hx421s13ibk2/16,Memory,107.79,13,hyperx,hx421s13ibk2/16
9SIA4RE46N5320,crucial 16gb  2 x 8g  204-pin ddr3 so-dimm ddr3l 1333  pc3l 10600  laptop memory model ct2kit102464bf1339,Memory,133.69,14,crucial,ct2kit102464bf1339
N82E16820231709,g.skill ripjaws series 16gb  2 x 8g  204-pin ddr3 so-dimm ddr3 1866  pc3 14900  laptop memory model f3-1866c10d-16grsl,Memory,109.99,14,g.skill,f3-1866c10d-16grsl
N82E16820232150,g.skill ripjaws series 32gb  2 x 16g  260-pin ddr4 so-dimm ddr4 2133  pc4 17000  laptop memory model f4-2133c15d-32grs,Memory,204.99,15,g.skill,f4-2133c15d-32grs
N82E16820239976,kingston 8gb  2 x 4gb  204-pin ddr3 so-dimm ddr3 1333  pc3 10600  laptop memory model kvr13s9s8k2/8r,Memory,56.68,14,kingston,kvr13s9s8k2/8r
9SIA4YU3W48850,team 2gb 200-pin ddr2 so-dimm ddr2 667  pc2 5300  laptop memory model tsdd2048m667c5-e,Memory,24.51,15,team,tsdd2048m667c5-e
9SIA24G28M3635,kingston 2gb 204-pin ddr3 so-dimm ddr3l 1600 pc3l 12800  laptop memory model kvr16ls11s6/2,Memory,19.63,15,kingston,kvr16ls11s6/2
N82E16820104475,hyperx impact 8gb 204-pin ddr3 so-dimm ddr3l 1600  pc3l 12800  laptop memory model hx316ls9ib/8,Memory,62.68,15,hyperx,hx316ls9ib/8
9SIA1K64Z19713,team 8gb 204-pin ddr3 so-dimm ddr3 1333 laptop memory model tsd38192m1333c9-e,Memory,95.99,16,team,tsd38192m1333c9-e
N82E16820231131,g.skill 1gb 200-pin ddr2 so-dimm ddr2 800  pc2 6400  laptop memory model f2-6400cl5s-1gbsa,Memory,13.99,16,g.skill,f2-6400cl5s-1gbsa
9SIA6ZP3R88185,crucial 4gb 204-pin ddr3 so-dimm ddr3l 1333  pc3l 10600  laptop memory model ct51264bf1339,Memory,57.2,16,crucial,ct51264bf1339
9SIA1K645U2168,mushkin enhanced essentials 8gb  2 x 4gb  200-pin ddr2 so-dimm ddr2 667  pc2 5300  dual channel kit laptop memory model 996685,Memory,220.99,16,mushkin enhanced,996685
N82E16820226265,mushkin enhanced essentials 16gb  2 x 8g  204-pin ddr3 so-dimm ddr3 1066  pc3 8500  laptop memory model 997019,Memory,99.99,16,mushkin enhanced,997019
N82E16820232148,g.skill ripjaws series 16gb  2 x 8g  260-pin ddr4 so-dimm ddr4 2133  pc4 17000  laptop memory model f4-2133c15d-16grs,Memory,104.99,16,g.skill,f4-2133c15d-16grs
N82E16820220618,patriot signature 8gb 204-pin ddr3 so-dimm ddr3 1333  pc3 10600  laptop memory model psd38g13332s,Memory,56.99,17,patriot,psd38g13332s
N82E16820231565,g.skill 8gb 204-pin ddr3 so-dimm ddr3 1333  pc3 10600  laptop memory model f3-1333c9s-8gsa,Memory,50.99,17,g.skill,f3-1333c9s-8gsa
N82E16820231732,g.skill ripjaws series 16gb  2 x 8g  204-pin ddr3 so-dimm ddr3l 1866  pc3l 14900  laptop memory model f3-1866c11d-16grsl,Memory,102.99,17,g.skill,f3-1866c11d-16grsl
N82E16820231215,g.skill 4gb  2 x 2gb  204-pin ddr3 so-dimm ddr3 1333  pc3 10666  dual channel kit laptop memory model f3-10666cl9d-4gbsq,Memory,30.99,18,g.skill,f3-10666cl9d-4gbsq
N82E16820239696,kingston 4gb 204-pin ddr3 so-dimm ddr3l 1600  pc3l 12800  laptop memory model kvr16ls11/4,Memory,26.68,18,kingston,kvr16ls11/4
9SIA65053D8496,crucial 8gb  2 x 4gb  200-pin ddr2 so-dimm ddr2 800  pc2 6400  dual channel kit laptop memory model ct2kit51264ac800,Memory,246.88,19,crucial,ct2kit51264ac800
9SIA65053D8497,crucial 4gb 200-pin ddr2 so-dimm ddr2 800  pc2 6400  laptop memory model ct51264ac800,Memory,115.22,19,crucial,ct51264ac800
N82E16820145282,corsair valueselect 4gb  2 x 2gb  204-pin ddr3 so-dimm ddr3 1333  pc3 10600  laptop memory model cmso4gx3m2a1333c9,Memory,35.99,19,corsair,cmso4gx3m2a1333c9
N82E16820226071,mushkin enhanced essentials 8gb  2 x 4gb  200-pin ddr2 so-dimm ddr2 800  pc2 6400  laptop memory model 996741,Memory,142.99,19,mushkin enhanced,996741
N82E16820226267,mushkin enhanced essentials 16gb  2 x 8g  204-pin ddr3 so-dimm ddr3 1333  pc3 10666  laptop memory model 997020,Memory,84.99,19,mushkin enhanced,997020
N82E16820231691,g.skill 4gb 204-pin ddr3 so-dimm ddr3l 1333  pc3l 10666  laptop memory model f3-1333c9s-4gsl,Memory,28.99,19,g.skill,f3-1333c9s-4gsl
N82E16820231726,g.skill ripjaws series 8gb  2 x 4gb  204-pin ddr3 so-dimm ddr3l 1600  pc3l 12800  laptop memory model f3-1600c11d-8grsl,Memory,54.99,19,g.skill,f3-1600c11d-8grsl
N82E16820231700,g.skill 16gb  2 x 8g  204-pin ddr3 so-dimm ddr3l 1600  pc3l 12800  laptop memory model f3-1600c11d-16gsl,Memory,99.99,19,g.skill,f3-1600c11d-16gsl
9SIA1K645P6141,mushkin enhanced essentials 1gb 200-pin ddr2 so-dimm ddr2 667  pc2 5300  laptop memory model 991504,Memory,16.99,20,mushkin enhanced,991504
N82E16820231214,g.skill 2gb 204-pin ddr3 so-dimm ddr3 1333  pc3 10666  laptop memory model f3-10666cl9s-2gbsq,Memory,14.99,20,g.skill,f3-10666cl9s-2gbsq
N82E16820231483,g.skill 4gb 204-pin ddr3 so-dimm ddr3 1600  pc3 12800  laptop memory model f3-12800cl9s-4gbsk,Memory,25.99,20,g.skill,f3-12800cl9s-4gbsk
9SIA1K645P7650,mushkin enhanced 2gb 204-pin ddr3 so-dimm ddr3 1066  pc3 8500  laptop memory model 991643,Memory,24.99,21,mushkin enhanced,991643
9SIA4YU2AJ0465,adata supreme series 8gb  2 x 4gb  204-pin ddr3 so-dimm ddr3 1333  pc3 10600  laptop memory model ad3s1333c4g9-2,Memory,66.3,21,adata,ad3s1333c4g9-2
9SIA4M53GC8863,corsair valueselect 2gb 204-pin ddr3 so-dimm ddr3 1333  pc3 10600  laptop memory model cmso2gx3m1a1333c9,Memory,23.45,21,corsair,cmso2gx3m1a1333c9
N82E16820239289,kingston 8gb 204-pin ddr3 so-dimm ddr3 1600 laptop memory model kvr16s11/8,Memory,55.99,22,kingston,kvr16s11/8
N82E16820104476,hyperx impact 16gb  2 x 8g  204-pin ddr3 so-dimm ddr3l 1600  pc3l 12800  laptop memory model hx316ls9ibk2/16,Memory,117.68,22,hyperx,hx316ls9ibk2/16
N82E16820231484,g.skill 8gb  2 x 4gb  204-pin ddr3 so-dimm ddr3 1600  pc3 12800  laptop memory model f3-12800cl9d-8gbsk,Memory,58.99,23,g.skill,f3-12800cl9d-8gbsk
N82E16820233370,corsair valueselect 16gb  2 x 8g  204-pin ddr3 so-dimm ddr3 1600  pc3 12800  laptop memory model cmso16gx3m2a1600c11,Memory,102.99,24,corsair,cmso16gx3m2a1600c11
N82E16820231292,g.skill 4gb 200-pin ddr2 so-dimm ddr2 800  pc2 6400  laptop memory model f2-6400cl6s-4gbsq,Memory,84.99,24,g.skill,f2-6400cl6s-4gbsq
9SIA4YU2AH9143,adata 2gb 200-pin ddr2 so-dimm ddr2 800  pc2 6400  laptop memory model ad2s800b2g5-r,Memory,30.31,25,adata,ad2s800b2g5-r
N82E16820231129,g.skill 1gb 200-pin ddr2 so-dimm ddr2 667  pc2 5300  laptop memory model f2-5300cl4s-1gbsa,Memory,12.99,25,g.skill,f2-5300cl4s-1gbsa
N82E16820159024,allcomponents 4gb  2 x 2gb  200-pin ddr2 so-dimm ddr2 800  pc2 6400  laptop memory model ac2/so800x64/4096-kit,Memory,28.99,26,allcomponents,ac2/so800x64/4096-kit
N82E16820233264,corsair vengeance 8gb 204-pin ddr3 so-dimm ddr3 1600  pc3 12800  laptop memory model cmsx8gx3m1a1600c10,Memory,56,26,corsair,cmsx8gx3m1a1600c10
N82E16820239313,kingston 4gb 204-pin ddr3 so-dimm ddr3 1600 laptop memory model kvr16s11s8/4,Memory,28.68,26,kingston,kvr16s11s8/4
N82E16820233588,corsair vengeance performance 8gb  2 x 4gb  204-pin ddr3 so-dimm ddr3l 1600  pc3l 12800  laptop memory model cmsx8gx3m2b1600c9,Memory,62.99,27,corsair,cmsx8gx3m2b1600c9
N82E16820231702,g.skill ripjaws series 4gb 204-pin ddr3 so-dimm ddr3l 1600  pc3l 12800  laptop memory model f3-1600c9s-4grsl,Memory,27.99,27,g.skill,f3-1600c9s-4grsl
N82E16820231339,g.skill 2gb 204-pin ddr3 so-dimm ddr3 1333  pc3 10600  laptop memory model f3-10600cl9s-2gbsq,Memory,12.99,28,g.skill,f3-10600cl9s-2gbsq
9SIA1K64287683,g.skill 8gb  2 x 4gb  204-pin ddr3 so-dimm ddr3 1600  pc3 12800  laptop memory model f3-12800cl11d-8gbsq,Memory,51.89,30,g.skill,f3-12800cl11d-8gbsq
9SIA1K645U2110,mushkin enhanced essentials 4gb  2 x 2gb  200-pin ddr2 so-dimm ddr2 800  pc2 6400  dual channel kit laptop memory model 996577,Memory,41.79,31,mushkin enhanced,996577
N82E16820231728,g.skill ripjaws series 16gb  2 x 8g  204-pin ddr3 so-dimm ddr3l 1600  pc3l 12800  laptop memory model f3-1600c11d-16grsl,Memory,99.99,32,g.skill,f3-1600c11d-16grsl
N82E16820233080,corsair valueselect 4gb 204-pin ddr3 so-dimm ddr3 1066  pc3 8500  laptop memory model cm3x4gsd1066 g,Memory,28.99,33,corsair,cm3x4gsd1066 g
N82E16820233587,corsair vengeance performance 16gb  2 x 8g  204-pin ddr3 so-dimm ddr3l 1600  pc3l 12800  laptop memory model cmsx16gx3m2b1600c9,Memory,114.99,33,corsair,cmsx16gx3m2b1600c9
9SIA1K645P7673,mushkin enhanced essentials 4gb 204-pin ddr3 so-dimm ddr3 1066  pc3 8500  laptop memory model 991644,Memory,45.99,35,mushkin enhanced,991644
9SIA85V4NW5055,mushkin enhanced essentials 2gb 200-pin ddr2 so-dimm ddr2 800  pc2 6400  laptop memory model 991577,Memory,29,35,mushkin enhanced,991577
9SIA1K636U8339,crucial 4gb 204-pin ddr3 so-dimm ddr3l 1600  pc3l 12800  laptop memory model ct51264bf160bj,Memory,31.16,36,crucial,ct51264bf160bj
N82E16820226323,mushkin enhanced essentials 16gb  2 x 8g  204-pin ddr3 so-dimm ddr3l 1600  pc3l 12800  laptop memory model 997038,Memory,95.99,36,mushkin enhanced,997038
N82E16820145599,corsair 8gb  2 x 4gb  200-pin ddr2 so-dimm ddr2 800  pc2 6400  laptop memory model vs8gsdskit800d2,Memory,129.99,38,corsair,vs8gsdskit800d2
N82E16820231213,g.skill 4gb  2 x 2gb  204-pin ddr3 so-dimm ddr3 1066  pc3 8500  dual channel kit laptop memory model f3-8500cl7d-4gbsq,Memory,32.99,40,g.skill,f3-8500cl7d-4gbsq
N82E16820231727,g.skill ripjaws series 8gb 204-pin ddr3 so-dimm ddr3l 1600  pc3l 12800  laptop memory model f3-1600c11s-8grsl,Memory,52.99,40,g.skill,f3-1600c11s-8grsl
N82E16820145228,corsair valueselect 2gb 204-pin ddr3 so-dimm ddr3 1066  pc3 8500  laptop memory model cm3x2gsd1066,Memory,17.99,41,corsair,cm3x2gsd1066
9SIA1K64EF9366,mushkin enhanced essentials 4gb  2 x 2gb  200-pin ddr2 so-dimm ddr2 667  pc2 5300  dual channel kit laptop memory model 996618,Memory,59.99,42,mushkin enhanced,996618
9SIA4M55242111,patriot signature 8gb  2 x 4gb  200-pin ddr2 so-dimm ddr2 800  pc2 6400  laptop memory model psd28g800sk,Memory,155.32,44,patriot,psd28g800sk
9SIA4CP1HH1262,pny 8gb  2 x 4gb  204-pin ddr3 so-dimm ddr3 1333  pc3 10666  laptop memory model mn8192kd3-1333,Memory,146.52,44,pny,mn8192kd3-1333
N82E16820233241,corsair vengeance 4gb 204-pin ddr3 so-dimm ddr3 1600  pc3 12800  laptop memory model cmsx4gx3m1a1600c9,Memory,28.99,43,corsair,cmsx4gx3m1a1600c9
N82E16820231293,g.skill 8gb  2 x 4gb  200-pin ddr2 so-dimm ddr2 800  pc2 6400  laptop memory model f2-6400cl6d-8gbsq,Memory,169.99,45,g.skill,f2-6400cl6d-8gbsq
N82E16820231580,g.skill 16gb  2 x 8g  204-pin ddr3 so-dimm ddr3 1600  pc3 12800  laptop memory model f3-1600c11d-16gsq,Memory,94.99,45,g.skill,f3-1600c11d-16gsq
9SIA7GS4V58314,patriot signature 16gb  2 x 8g  204-pin ddr3 so-dimm ddr3 1333  pc3 10600  laptop memory model psd316g1333sk,Memory,128.66,46,patriot,psd316g1333sk
9SIA0FU42J2168,kingston 2gb 200-pin ddr2 so-dimm ddr2 800  pc2 6400  laptop memory model kvr800d2s6/2g,Memory,39.06,48,kingston,kvr800d2s6/2g
9SIA1K645P7066,mushkin enhanced essentials 2gb 200-pin ddr2 so-dimm ddr2 667  pc2 5300  laptop memory model 991559,Memory,30.99,51,mushkin enhanced,991559
N82E16820231264,g.skill 2gb 200-pin ddr2 so-dimm ddr2 800  pc2 6400  laptop memory model f2-6400cl5s-2gbsk,Memory,22.99,52,g.skill,f2-6400cl5s-2gbsk
N82E16820233216,corsair valueselect 8gb 204-pin ddr3 so-dimm ddr3 1333  pc3 10600  laptop memory model cmso8gx3m1a1333c9,Memory,55.99,52,corsair,cmso8gx3m1a1333c9
N82E16820231212,g.skill 2gb 204-pin ddr3 so-dimm ddr3 1066  pc3 8500  laptop memory model f3-8500cl7s-2gbsq,Memory,16.99,53,g.skill,f3-8500cl7s-2gbsq
9SIA4RE54X1442,crucial 2gb  2 x 1gb  200-pin ddr2 so-dimm ddr2 800  pc2 6400  dual channel kit laptop memory model ct2kit12864ac800,Memory,27.89,54,crucial,ct2kit12864ac800
N82E16820231210,g.skill 8gb  2 x 4gb  200-pin ddr2 so-dimm ddr2 667  pc2 5300  laptop memory model f2-5300cl5d-8gbsq,Memory,169.99,55,g.skill,f2-5300cl5d-8gbsq
9SIA1K645P6188,mushkin enhanced essentials 2gb  2 x 1gb  200-pin ddr2 so-dimm ddr2 667  pc2 5300  dual channel kit laptop memory model 991505,Memory,28.99,58,mushkin enhanced,991505
9SIA4RE54V1795,crucial 8gb  2 x 4gb  204-pin ddr3 so-dimm ddr3l 1333  pc3l 10600  laptop memory model ct2kit51264bf1339,Memory,99.99,57,crucial,ct2kit51264bf1339
N82E16820231533,g.skill 16gb  2 x 8g  204-pin ddr3 so-dimm ddr3 1333  pc3 10666  laptop memory model f3-10666cl9d-16gbsq,Memory,74.99,61,g.skill,f3-10666cl9d-16gbsq
N82E16820145283,corsair valueselect 4gb 204-pin ddr3 so-dimm ddr3 1333  pc3 10600  laptop memory model cmso4gx3m1a1333c9,Memory,28,62,corsair,cmso4gx3m1a1333c9
9SIA4RE54X1449,crucial 1gb 200-pin ddr so-dimm ddr 400  pc 3200  laptop memory model ct12864x40b,Memory,35.89,65,crucial,ct12864x40b
N82E16820231202,g.skill 4gb 200-pin ddr2 so-dimm ddr2 667  pc2 5300  laptop memory model f2-5300cl5s-4gbsq,Memory,84.99,66,g.skill,f2-5300cl5s-4gbsq
9SIA4M53GC9005,patriot signature 4gb 204-pin ddr3 so-dimm ddr3 1333  pc3 10600  laptop memory model psd34g13332s,Memory,30.9,67,patriot,psd34g13332s
N82E16820148679,crucial 8gb 204-pin ddr3 so-dimm ddr3l 1600  pc3l 12800  laptop memory model ct102464bf160b,Memory,54.99,67,crucial,ct102464bf160b
N82E16820226027,mushkin enhanced 8gb  2 x 4gb  204-pin ddr3 so-dimm ddr3 1333  pc3 10666  dual channel kit laptop memory model 996647,Memory,55.99,68,mushkin enhanced,996647
9SIA1N83YX2677,crucial 8gb kit  2 x 4gb  ddr3l 1600 mt/s  pc3l-12800  sodimm 204-pin 1.35v/1.5v laptop memory - ct2kit51264bf160b,Memory,58.74,68,crucial,ct2kit51264bf160b
N82E16820231481,g.skill 4gb 204-pin ddr3 so-dimm ddr3 1600  pc3 12800  laptop memory model f3-12800cl11s-4gbsq,Memory,27.99,72,g.skill,f3-12800cl11s-4gbsq
N82E16820231165,g.skill 4gb  2 x 2gb  200-pin ddr2 so-dimm ddr2 667  pc2 5300  dual channel kit laptop memory model f2-5300cl5d-4gbsk,Memory,44.99,76,g.skill,f2-5300cl5d-4gbsk
N82E16820146440,mushkin enhanced 2gb  2 x 1gb  200-pin ddr2 so-dimm ddr2 533  pc2 4200  dual channel kit laptop memory model 991479,Memory,17.99,77,mushkin enhanced,991479
N82E16820231703,g.skill ripjaws series 8gb  2 x 4gb  204-pin ddr3 so-dimm ddr3l 1600  pc3l 12800  laptop memory model f3-1600c9d-8grsl,Memory,54.99,80,g.skill,f3-1600c9d-8grsl
N82E16820231130,g.skill 2gb  2 x 1gb  200-pin ddr2 so-dimm ddr2 667  pc2 5300  dual channel kit laptop memory model f2-5300cl4d-2gbsa,Memory,25.99,85,g.skill,f2-5300cl4d-2gbsa
N82E16820231164,g.skill 2gb 200-pin ddr2 so-dimm ddr2 667  pc2 5300  laptop memory model f2-5300cl5s-2gbsk,Memory,21.99,85,g.skill,f2-5300cl5s-2gbsk
N82E16820233242,corsair vengeance 8gb  2 x 4gb  204-pin ddr3 so-dimm ddr3 1600  pc3 12800  laptop memory model cmsx8gx3m2a1600c9,Memory,57.99,88,corsair,cmsx8gx3m2a1600c9
N82E16820226021,mushkin enhanced essentials 8gb  2 x 4gb  204-pin ddr3 so-dimm ddr3 1066  pc3 8500  dual channel kit laptop memory model 996644,Memory,51.99,89,mushkin enhanced,996644
9SIA4RE46N6148,crucial 4gb  2 x 2gb  200-pin ddr2 so-dimm ddr2 800  pc2 6400  dual channel kit laptop memory model ct2kit25664ac800,Memory,40.29,93,crucial,ct2kit25664ac800
9SIA4YU2AH9163,transcend 2gb 200-pin ddr2 so-dimm ddr2 800  pc2 6400  laptop memory model jm800qsu-2g,Memory,33.92,94,transcend,jm800qsu-2g
9SIA4P03JY0328,crucial 16gb  2 x 8g  204-pin ddr3 so-dimm ddr3l 1600  pc3l 12800  laptop memory model ct2kit102464bf160b,Memory,107.99,96,crucial,ct2kit102464bf160b
9SIA0AJ5796866,memory for apple,Memory,179.95,97,,None
9SIA0AJ54D3103,corsair valueselect 8gb  2 x 4gb  204-pin ddr3 so-dimm ddr3 1066  pc3 8500  laptop memory model cm3x8gsdkit1066 g,Memory,99.95,97,corsair,cm3x8gsdkit1066 g
N82E16820233079,corsair 2gb 200-pin ddr2 so-dimm ddr2 800  pc2 6400  laptop memory model vs2gsds800d2 g,Memory,21.99,101,corsair,vs2gsds800d2 g
9SIA85V3T19769,patriot 2gb 200-pin ddr2 so-dimm ddr2 800  pc2 6400  laptop memory model psd22g8002s,Memory,31.43,102,patriot,psd22g8002s
9SIA24G28M7641,patriot signature 4gb 200-pin ddr2 so-dimm ddr2 800  pc2 6400  laptop memory model psd24g8002s,Memory,77.49,103,patriot,psd24g8002s
N82E16820231155,g.skill 2gb 200-pin ddr2 so-dimm ddr2 800  pc2 6400  laptop memory model f2-6400cl5s-2gbsq,Memory,21.99,103,g.skill,f2-6400cl5s-2gbsq
N82E16820233217,corsair valueselect 16gb  2 x 8g  204-pin ddr3 so-dimm ddr3 1333  pc3 10600  laptop memory model cmso16gx3m2a1333c9,Memory,94.99,104,corsair,cmso16gx3m2a1333c9
N82E16820231472,g.skill 8gb  2 x 4gb  204-pin ddr3 so-dimm ddr3 1600  pc3 12800  laptop memory model f3-12800cl9d-8gbsq,Memory,55.99,108,g.skill,f3-12800cl9d-8gbsq
9SIA4YU2AJ0547,g.skill 4gb 204-pin ddr3 so-dimm ddr3 1333  pc3 10666  laptop memory model f3-10666cl9s-4gbsq,Memory,32.75,109,g.skill,f3-10666cl9s-4gbsq
N82E16820231704,g.skill ripjaws series 8gb 204-pin ddr3 so-dimm ddr3l 1600  pc3l 12800  laptop memory model f3-1600c9s-8grsl,Memory,52.99,117,g.skill,f3-1600c9s-8grsl
9SIA85V4NW1348,mushkin enhanced essentials 4gb  2 x 2gb  204-pin ddr3 so-dimm ddr3 1066  pc3 8500  laptop memory model 996643,Memory,32.64,120,mushkin enhanced,996643
N82E16820231582,g.skill standard series 16gb  2 x 8g  204-pin ddr3 so-dimm ddr3 1600  pc3 12800  laptop memory model f3-1600c10d-16gsq,Memory,79.99,123,g.skill,f3-1600c10d-16gsq
9SIA6503JY0354,pny 2gb  2 x 1gb  200-pin ddr2 so-dimm ddr2 667  pc2 5300  laptop memory model mn2048kd2-667,Memory,74.99,129,pny,mn2048kd2-667
9SIA0FU42J2262,kingston 2gb 200-pin ddr2 so-dimm ddr2 667  pc2 5300  laptop memory model kvr667d2s5/2g,Memory,38.96,130,kingston,kvr667d2s5/2g
N82E16820231531,g.skill 16gb  2 x 8g  204-pin ddr3 so-dimm ddr3 1333  pc3 10600  laptop memory model f3-10600cl9d-16gbsq,Memory,84.99,131,g.skill,f3-10600cl9d-16gbsq
N82E16820233265,corsair vengeance 16gb  2 x 8g  204-pin ddr3 so-dimm ddr3 1600  pc3 12800  laptop memory model cmsx16gx3m2a1600c10,Memory,113.99,136,corsair,cmsx16gx3m2a1600c10
N82E16820146697,mushkin enhanced essentials 4gb  2 x 2gb  200-pin ddr2 so-dimm ddr2 667  pc2 5300  dual channel kit laptop memory model 996559,Memory,35.99,142,mushkin enhanced,996559
N82E16820134129,kingston 1gb 200-pin ddr2 so-dimm ddr2 667  pc2 5300  laptop memory model kvr667d2s5/1g,Memory,13.99,158,kingston,kvr667d2s5/1g
N82E16820145281,corsair valueselect 8gb  2 x 4gb  204-pin ddr3 so-dimm ddr3 1333  pc3 10600  laptop memory model cmso8gx3m2a1333c9,Memory,55.99,169,corsair,cmso8gx3m2a1333c9
N82E16820231705,g.skill ripjaws series 16gb  2 x 8g  204-pin ddr3 so-dimm ddr3l 1600  pc3l 12800  laptop memory model f3-1600c9d-16grsl,Memory,94.99,171,g.skill,f3-1600c9d-16grsl
9SIA0AJ55K1216,crucial 2gb 204-pin ddr3 so-dimm ddr3 1066  pc3 8500  laptop memory model ct25664bc1067,Memory,39.89,177,crucial,ct25664bc1067
9SIA4RE46N7167,crucial 4gb  2 x 2gb  200-pin ddr2 so-dimm ddr2 667  pc2 5300  laptop memory model ct2kit25664ac667,Memory,45.49,187,crucial,ct2kit25664ac667
9SIA4YU2AH9151,transcend 2gb 200-pin ddr2 so-dimm ddr2 667  pc2 5300  laptop memory model jm667qsu-2g,Memory,31.37,191,transcend,jm667qsu-2g
9SIA6504T18674,crucial 2gb 200-pin ddr2 so-dimm ddr2 800  pc2 6400  laptop memory model ct25664ac800,Memory,27.22,199,crucial,ct25664ac800
9SIA8N24VF1375,transcend 2gb 200-pin ddr2 so-dimm ddr2 667  pc2 5300  laptop memory model ts256msq64v6u,Memory,44.26,211,transcend,ts256msq64v6u
